collection	filename	language	century	notBeforeYear	notAfterYear
british library	Or_10930.xml	fa	17	1600	1699
british library	Or_10932.xml	fa	17	1600	1699
british library	Or_10938.xml	fa	17	1605	1606
british library	Or_10939.xml	fa	17	1600	1699
british library	Or_10948.xml	fa	17	1684	1685
british library	Or_11000.xml	fa	17	1658	1659
british library	Or_11004.xml	fa	17	1600	1699
british library	Or_11005.xml	fa	17	1692	1694
british library	Or_11071.xml	fa	17	1600	1699
british library	Or_11140.xml	fa	17	1600	1699
british library	Or_11184.xml	fa	17	1600	1699
british library	Or_11322.xml	fa	17	1600	1699
british library	Or_11326.xml	fa	17	1600	1699
british library	Or_11399.xml	fa	17	1600	1699
british library	Or_11521.xml	fa	17	1500	1699
british library	Or_11525.xml	fa	17	1500	1699
british library	Or_11533.xml	fa	17	1600	1699
british library	Or_11558.xml	fa	17	1609	1610
british library	Or_11677.xml	fa	17	1634	1635
british library	Or_11678.xml	fa	17	1635	1636
british library	Or_11684.xml	fa	17	1600	1699
british library	Or_11697.xml	fa	17	1629	1630
british library	Or_11698.xml	fa	17	1692	1693
british library	Or_11836.xml	fa	17	1617	1618
british library	Or_11839.xml	fa	17	1500	1699
british library	Or_11842.xml	fa	17	1600	1699
british library	Or_11843.xml	fa	17	1627	1628
british library	Or_11845.xml	fa	17	1500	1699
british library	Or_11915.xml	fa	17	1630	1631
british library	Or_11916.xml	fa	17	1603	1604
british library	Or_11918.xml	fa	17	1600	1699
british library	Or_11930.xml	fa	17	1600	1699
british library	Or_11942.xml	fa	17	1624	1625
british library	Or_11953.xml	fa	17	1668	1669
british library	Or_11955.xml	fa	17	1650	1651
british library	Or_11959.xml	fa	17	1652	1653
british library	Or_11964.xml	fa	17	1657	1658
british library	Or_11965.xml	fa	17	1630	1631
british library	Or_11979.xml	fa	17	1644	1645
british library	Or_12001.xml	fa	17	1629	1630
british library	Or_12066.xml	fa	17	1665	1666
british library	Or_12077.xml	fa	17	1676	1677
british library	Or_12088.xml	fa	17	1600	1699
british library	Or_12187.xml	fa	17	1642	1643
british library	Or_12388.xml	fa	17	1647	1648
british library	Or_12413.xml	fa	17	1600	1699
british library	Or_12787.xml	fa	17	1600	1699
british library	Or_12988.xml	fa	17	1600	1650
british library	Or_13102.xml	fa	17	1650	1650
british library	Or_13140.xml	fa	17	1700	1700
british library	Or_13215.xml	fa	17	1599	1605
british library	Or_13351.xml	fa	17	1700	1700
british library	Or_13353.xml	fa	17	1700	1700
british library	Or_1362.xml	fa	17	1603	1604
british library	Or_13851.xml	fa	17	1699	1699
british library	Or_13853.xml	fa	17	1693	1694
british library	Or_13908.xml	fa	17	1600	1699
british library	Or_13935.xml	fa	17	1665	1665
british library	Or_13936.xml	fa	17	1600	1699
british library	Or_13942.xml	fa	17	1605	1605
british library	Or_14106.xml	fa	17	1641	1649
british library	Or_14127.xml	fa	17	1674	1674
british library	Or_14286.xml	fa	17	1696	1696
british library	Or_14622.xml	fa	17	1600	1699
british library	Or_14640.xml	fa	17	1624	1624
british library	Or_14688.xml	fa	17	1600	1699
british library	Or_14742.xml	fa	17	1649	1649
british library	Or_14834.xml	fa	17	1600	1699
british library	Or_14982.10.xml	fa	17	1609	1609
british library	Or_14982.11.xml	fa	17	1611	1611
british library	Or_14982.12.xml	fa	17	1611	1611
british library	Or_14982.13.xml	fa	17	1611	1611
british library	Or_14982.14.xml	fa	17	1611	1611
british library	Or_14982.15.xml	fa	17	1616	1616
british library	Or_14982.16.xml	fa	17	1619	1619
british library	Or_14982.17.xml	fa	17	1620	1620
british library	Or_14982.18.xml	fa	17	1621	1621
british library	Or_14982.19.xml	fa	17	1624	1624
british library	Or_14982.20.xml	fa	17	1637	1637
british library	Or_14982.21.xml	fa	17	1639	1639
british library	Or_14982.22.xml	fa	17	1646	1646
british library	Or_14982.23.xml	fa	17	1655	1655
british library	Or_14982.24.xml	fa	17	1656	1656
british library	Or_14982.25.xml	fa	17	1658	1658
british library	Or_14982.3.xml	fa	17	1601	1601
british library	Or_14982.4.xml	fa	17	1603	1603
british library	Or_14982.5.xml	fa	17	1604	1604
british library	Or_14982.6.xml	fa	17	1604	1604
british library	Or_14982.7.xml	fa	17	1604	1604
british library	Or_15180.xml	fa	17	1674	1674
british library	Or_15230.xml	fa	17	1700	1700
british library	Or_15400.xml	fa	17	1700	1700
british library	Or_15497.xml	fa	17	1671	1671
british library	Or_15529.xml	fa	17	1643	1643
british library	Or_15759.xml	fa	17	1600	1699
british library	Or_166.xml	fa	17	1600	1700
british library	Or_5006.xml	fa	17	1600	1699
british library	Or_5011.xml	fa	17	1668	1669
british library	Or_5098.xml	fa	17	1600	1699
british library	Or_5415.xml	fa	17	1500	1699
british library	Or_5416.xml	fa	17	1600	1699
british library	Or_5585.xml	fa	17	1668	1669
british library	Or_5587.xml	fa	17	1600	1699
british library	Or_5722.xml	fa	17	1600	1699
british library	Or_5735.xml	fa	17	1600	1699
british library	Or_5745.xml	fa	17	1673	1674
british library	Or_5747.xml	fa	17	1680	1680
british library	Or_5766.xml	fa	17	1600	1699
british library	Or_5771.xml	fa	17	1640	1641
british library	Or_5850.xml	fa	17	1668	1669
british library	Or_5853.xml	fa	17	1600	1699
british library	Or_5854.xml	fa	17	1692	1693
british library	Or_5855.xml	fa	17	1600	1699
british library	Or_5857.xml	fa	17	1600	1699
british library	Or_5879.xml	fa	17	1600	1699
british library	Or_5881.xml	fa	17	1500	1699
british library	Or_5886.xml	fa	17	1600	1699
british library	Or_5930.xml	fa	17	1600	1699
british library	Or_6250.xml	fa	17	1600	1699
british library	Or_6263.xml	fa	17	1600	1699
british library	Or_6270.xml	fa	17	1600	1699
british library	Or_6303.xml	fa	17	1645	1646
british library	Or_6313.xml	fa	17	1667	1668
british library	Or_6317.xml	fa	17	1600	1601
british library	Or_6379.xml	fa	17	1616	1617
british library	Or_6443.xml	fa	17	1600	1699
british library	Or_6678.xml	fa	17	1626	1627
british library	Or_6693.xml	fa	17	1600	1699
british library	Or_6694.xml	fa	17	1600	1699
british library	Or_6907.xml	fa	17	1600	1699
british library	Or_6949.xml	fa	17	1600	1699
british library	Or_6964.xml	fa	17	1619	1620
british library	Or_6965.xml	fa	17	1638	1639
british library	Or_7001.xml	fa	17	1700	1700
british library	Or_7033.xml	fa	17	1652	1653
british library	Or_7041.xml	fa	17	1500	1699
british library	Or_7043.xml	fa	17	1687	1688
british library	Or_7046.xml	fa	17	1617	1618
british library	Or_7050.xml	fa	17	1676	1677
british library	Or_7056.xml	fa	17	1664	1665
british library	Or_7187.xml	fa	17	1603	1603
british library	Or_7245.xml	fa	17	1700	1700
british library	Or_7270.xml	fa	17	1500	1699
british library	Or_7315.xml	fa	17	1600	1699
british library	Or_7330.xml	fa	17	1600	1699
british library	Or_7347.xml	fa	17	1665	1666
british library	Or_7465.xml	fa	17	1500	1699
british library	Or_7468.xml	fa	17	1600	1699
british library	Or_7478.xml	fa	17	1600	1699
british library	Or_7497.xml	fa	17	1500	1699
british library	Or_7538.xml	fa	17	1676	1677
british library	Or_7541.xml	fa	17	1610	1611
british library	Or_7555.xml	fa	17		1634
british library	Or_7557.xml	fa	17	1600	1699
british library	Or_7573.xml	fa	17	1500	1699
british library	Or_7586.xml	fa	17	1600	1699
british library	Or_7599.xml	fa	17	1600	1699
british library	Or_7704.xml	fa	17	1600	1699
british library	Or_7722.xml	fa	17	1500	1699
british library	Or_7723.xml	fa	17	1600	1699
british library	Or_7789.xml	fa	17	1600	1699
british library	Or_7828.xml	fa	17	1600	1699
british library	Or_7861.xml	fa	17	1500	1699
british library	Or_7915.xml	fa	17	1649	1650
british library	Or_7968.xml	fa	17	1600	1699
british library	Or_7996.xml	fa	17	1646	1647
british library	Or_8005.xml	fa	17	1600	1699
british library	Or_8006.xml	fa	17	1600	1699
british library	Or_8007.xml	fa	17	1600	1699
british library	Or_8017.xml	fa	17	1605	1606
british library	Or_8018.xml	fa	17	1600	1699
british library	Or_8042.xml	fa	17	1614	1615
british library	Or_8370.xml	fa	17	1669	1670
british library	Or_8372.xml	fa	17	1603	1604
british library	Or_8373.xml	fa	17	1500	1699
british library	Or_8377.xml	fa	17	1600	1699
british library	Or_8437.xml	fa	17	1611	1612
british library	Or_8762.xml	fa	17	1500	1699
british library	Or_9050.xml	fa	17	1666	1667
british library	Or_9182.xml	fa	17	1644	1645
british library	Or_9213.xml	fa	17	1619	1620
british library	Or_9337.xml	fa	17	1605	1606
british library	Or_9466.xml	fa	17	1605	1606
british library	Or_9685.xml	fa	17	1626	1627
british library	Or_9687.xml	fa	17	1625	1626
british library	Or_9745.xml	fa	17	1500	1699
british library	Or_9746.xml	fa	17	1679	1680
british library	Or_9747.xml	fa	17	1500	1699
british library	Or_9771.xml	fa	17	1600	1699
british library	Or_9816.xml	fa	17	1667	1668
british library	Or_9817.xml	fa	17	1600	1699
british library	Or_9818.xml	fa	17	1687	1688
british library	Or_9858.xml	fa	17	1500	1699
british library	IO_Islamic_4616.xml	fa+ar	17	1600	1699
british library	IO_Islamic_843.xml	fa+ar	17	1624	1625
british library	Or_11348.xml	fa+ar	17	1611	1613
british library	Or_9870.xml	fa+ar	17	1500	1699
british library	Or_9873.xml	fa+ar	17	1629	1630
british library	Or_14011.xml	fa+tur	17	1681	1681
british library	Or_14087.xml	fa+tur	17	1500	1699
british library	Or_7243.xml	fa+tur	17	1700	1700
british library	Or_7477.xml	fa+tur	17	1700	1700
british library	Add_7701.xml	jpr	17	1666	1666
british library	Or_10576.xml	jpr	17	1500	1699
british library	Or_10577.xml	jpr	17	1500	1699
british library	Or_10773.xml	jpr	17	1600	1699
british library	Or_13704.xml	jpr	17	1650	1699
british library	Or_4228.xml	ps	17	1689	1689
british library	Or_4498.xml	ps	17	1696	1696
british library	Or_12120.xml	tur	17	1600	1699
british library	Or_14077.xml	tur	17	1665	1666
british library	Or_7097.xml	tur	17	1700	1700
british library	Or_8600.xml	tur	17	1601	1601
british library	Or_9822.xml	tur	17	1700	1700
british library	Or_4394.xml	tur+fa	17	1700	1700
british library	Or_9700.xml	ur+fa	17	1700	1700
british library	Delhi_Arabic_18.xml	ar	18	1700	1799
british library	IO_Islamic_4655.xml	ar	18	1778	1778
british library	Or_13880.xml	ar	18	1763	1763
british library	Or_7816.xml	ar	18	1700	1799
british library	Or_8261.xml	ar	18	1700	1799
british library	Or_8595.xml	ar	18	1700	1799
british library	Delhi_Persian_27.xml	ar+fa	18	1700	1799
british library	Or_14468.xml	ar+fa	18	1700	1799
british library	Or_9878.xml	en	18	1780	1781
british library	IO_Islamic_4746.xml	en+fa	18	1750	1799
british library	IO_Islamic_4747.xml	en+fa	18	1750	1799
british library	Delhi_Misc_21.xml	fa	18	1700	1799
british library	Delhi_Persian_1184.xml	fa	18	1700	1799
british library	Delhi_Persian_123.xml	fa	18	1700	1799
british library	Delhi_Persian_126-star.xml	fa	18	1700	1799
british library	Delhi_Persian_129B.xml	fa	18	1700	1799
british library	Delhi_Persian_1303.xml	fa	18	1737	1765
british library	Delhi_Persian_134A.xml	fa	18	1700	1799
british library	Delhi_Persian_134B.xml	fa	18	1700	1799
british library	Delhi_Persian_134C.xml	fa	18	1700	1799
british library	Delhi_Persian_135.xml	fa	18	1700	1799
british library	Delhi_Persian_15.xml	fa	18	1700	1799
british library	Delhi_Persian_24.xml	fa	18	1700	1799
british library	Delhi_Persian_25.xml	fa	18	1768	1768
british library	Delhi_Persian_30.xml	fa	18	1700	1799
british library	Delhi_Persian_31.xml	fa	18	1700	1799
british library	Delhi_Persian_32.xml	fa	18	1700	1799
british library	Delhi_Persian_32A-star.xml	fa	18	1700	1799
british library	Delhi_Persian_33.xml	fa	18	1700	1799
british library	Delhi_Persian_38-star.xml	fa	18	1700	1799
british library	Delhi_Persian_39-star.xml	fa	18	1700	1799
british library	Delhi_Persian_39A.xml	fa	18	1750	1799
british library	Delhi_Persian_39C.xml	fa	18	1751	1751
british library	Delhi_Persian_3A.xml	fa	18	1700	1799
british library	Delhi_Persian_42.xml	fa	18	1745	
british library	Delhi_Persian_46.xml	fa	18	1600	1799
british library	Delhi_Persian_51.xml	fa	18	1700	1799
british library	Delhi_Persian_55.xml	fa	18	1702	1703
british library	Delhi_Persian_58.xml	fa	18	1734	1734
british library	Delhi_Persian_5A.xml	fa	18	1707	1707
british library	Delhi_Persian_5B.xml	fa	18	1700	1799
british library	Delhi_Persian_6.xml	fa	18	1702	1702
british library	Delhi_Persian_667.xml	fa	18	1700	1799
british library	Delhi_Persian_716.xml	fa	18	1700	1799
british library	Delhi_Persian_84B.xml	fa	18	1700	1799
british library	IO_Islamic_1435.xml	fa	18		1774
british library	IO_Islamic_1435.xml	fa	18		1774
british library	IO_Islamic_1435.xml	fa	18		1774
british library	IO_Islamic_1435.xml	fa	18		1774
british library	IO_Islamic_1435.xml	fa	18	1774	1774
british library	IO_Islamic_1435.xml	fa	18	1774	1774
british library	IO_Islamic_1435.xml	fa	18	1774	1774
british library	IO_Islamic_1435.xml	fa	18	1774	1774
british library	IO_Islamic_2983.xml	fa	18	1736	1736
british library	IO_Islamic_3958.xml	fa	18	1750	1800
british library	IO_Islamic_4401.xml	fa	18	1726	1726
british library	IO_Islamic_4562.xml	fa	18	1750	1799
british library	IO_Islamic_4570.xml	fa	18	1750	1799
british library	IO_Islamic_4577.xml	fa	18	1700	1799
british library	IO_Islamic_4588.xml	fa	18	1700	1799
british library	IO_Islamic_4592.xml	fa	18	1700	1799
british library	IO_Islamic_4593.xml	fa	18	1700	1799
british library	IO_Islamic_4595.xml	fa	18	1700	1799
british library	IO_Islamic_4611.xml	fa	18	1700	1799
british library	IO_Islamic_4623.xml	fa	18	1700	1799
british library	IO_Islamic_4677.xml	fa	18	1714	
british library	IO_Islamic_4682.xml	fa	18	1800	1800
british library	IO_Islamic_4683.xml	fa	18	1783	1783
british library	IO_Islamic_4683.xml	fa	18	1784	1784
british library	IO_Islamic_4683.xml	fa	18	1785	1785
british library	IO_Islamic_4683.xml	fa	18	1785	1785
british library	IO_Islamic_4683.xml	fa	18	1785	1785
british library	IO_Islamic_4683.xml	fa	18	1785	1785
british library	IO_Islamic_4683.xml	fa	18	1789	1789
british library	IO_Islamic_4683.xml	fa	18	1792	1792
british library	IO_Islamic_4683.xml	fa	18	1793	1793
british library	IO_Islamic_4683.xml	fa	18	1794	1794
british library	IO_Islamic_4683.xml	fa	18	1798	1798
british library	IO_Islamic_4683.xml	fa	18	1798	1798
british library	IO_Islamic_4683.xml	fa	18	1798	1798
british library	IO_Islamic_4683.xml	fa	18	1799	1799
british library	IO_Islamic_4684.xml	fa	18	1793	1798
british library	IO_Islamic_4684.xml	fa	18	1793	1793
british library	IO_Islamic_4684.xml	fa	18	1794	1794
british library	IO_Islamic_4684.xml	fa	18	1794	1794
british library	IO_Islamic_4684.xml	fa	18	1793	1793
british library	IO_Islamic_4684.xml	fa	18	1794	1794
british library	IO_Islamic_4684.xml	fa	18	1796	1796
british library	IO_Islamic_4684.xml	fa	18	1796	1796
british library	IO_Islamic_4684.xml	fa	18	1796	1796
british library	IO_Islamic_4684.xml	fa	18	1798	1798
british library	IO_Islamic_4684.xml	fa	18	1798	1798
british library	IO_Islamic_4685.xml	fa	18	1796	1796
british library	IO_Islamic_4686.xml	fa	18	1724	1724
british library	IO_Islamic_4687.xml	fa	18	1700	1799
british library	IO_Islamic_4688.xml	fa	18	1700	1799
british library	IO_Islamic_4689.xml	fa	18	1700	1799
british library	IO_Islamic_4690.xml	fa	18	1700	1799
british library	IO_Islamic_4691.xml	fa	18	1700	1799
british library	IO_Islamic_4692.xml	fa	18	1700	1799
british library	IO_Islamic_4693.xml	fa	18	1700	1799
british library	IO_Islamic_4694.xml	fa	18	1700	1799
british library	IO_Islamic_4695.xml	fa	18	1700	1799
british library	IO_Islamic_4696.xml	fa	18	1700	1799
british library	IO_Islamic_4697.xml	fa	18	1700	1799
british library	IO_Islamic_4698.xml	fa	18	1700	1799
british library	IO_Islamic_4699.xml	fa	18	1700	1799
british library	IO_Islamic_4700.xml	fa	18	1700	1799
british library	IO_Islamic_4701.xml	fa	18	1700	1799
british library	IO_Islamic_4702.xml	fa	18	1700	1799
british library	IO_Islamic_4703.xml	fa	18	1789	1789
british library	IO_Islamic_4704.xml	fa	18	1700	1799
british library	IO_Islamic_4705.xml	fa	18	1700	1799
british library	IO_Islamic_4706.xml	fa	18	1700	1799
british library	IO_Islamic_4707.xml	fa	18	1700	1799
british library	IO_Islamic_4708.xml	fa	18	1793	1793
british library	IO_Islamic_4709.xml	fa	18	1750	1799
british library	IO_Islamic_4710.xml	fa	18	1800	1800
british library	IO_Islamic_4711.xml	fa	18	1800	1800
british library	IO_Islamic_4713.xml	fa	18		1758
british library	IO_Islamic_4716.xml	fa	18	1700	1799
british library	IO_Islamic_4717A.xml	fa	18	1783	1783
british library	IO_Islamic_4717B.xml	fa	18	1783	1783
british library	IO_Islamic_4720.22.xml	fa	18	1701	1701
british library	IO_Islamic_4720.23.xml	fa	18	1703	1703
british library	IO_Islamic_4720.24.xml	fa	18	1704	1704
british library	IO_Islamic_4720.25.xml	fa	18	1705	1705
british library	IO_Islamic_4720.26.xml	fa	18	1705	1705
british library	IO_Islamic_4720.27.xml	fa	18	1706	1706
british library	IO_Islamic_4720.28.xml	fa	18	1707	1707
british library	IO_Islamic_4720.29.xml	fa	18	1708	1708
british library	IO_Islamic_4720.30.xml	fa	18	1709	1709
british library	IO_Islamic_4720.31.xml	fa	18	1709	1709
british library	IO_Islamic_4720.32.xml	fa	18	1710	1710
british library	IO_Islamic_4720.33.xml	fa	18	1710	1710
british library	IO_Islamic_4720.34.xml	fa	18	1710	1710
british library	IO_Islamic_4720.35.xml	fa	18	1711	1711
british library	IO_Islamic_4720.36.xml	fa	18	1713	1713
british library	IO_Islamic_4720.37.xml	fa	18	1713	1713
